 # One-atom hyperfine/zeeman levels in MHz vs. Gauss...
   1.0000000000000000       -152.61196096375829       -151.67702318932112        74.667799363071026        75.609229376854245        76.542914056225158        77.469041356928983     
   64.105263157894740       -205.16659560558381       -157.41855972300473       -13.718757232604759        81.390304357494543        129.05801025109395        165.85559795260477     
   127.21052631578948       -279.67372292123952       -214.75809467763685       -102.10531382828056        138.76937775908337        203.52559911979293        254.24215454828055     
   190.31578947368422       -361.29595431030077       -290.71706747096164       -190.49187042395630        214.76788899936494        285.10829206189749        342.62871114395631     
   253.42105263157896       -445.78279279461384       -372.85397495092036       -278.87842701963211        296.94433492628048        369.55559209925377        431.01526773963212     
   316.52631578947370       -531.66560795100975       -457.55567643096134       -367.26498361530787        381.68557485327801        455.39886880869312        519.40182433530777     
   379.63157894736844       -618.32493402573573       -543.53454223641165       -455.65154021098380        467.70397910568505        542.01865643646238        607.78838093098364     
   442.73684210526318       -705.45837575638734       -630.23455872524653       -544.03809680665938        554.44353404147671        629.11255972015738        696.17493752665939     
   505.84210526315792       -792.90177400620246       -717.37967746369145       -632.42465340233525        641.62819122687858        716.51641952301566        784.56149412233526     
   568.94736842105272       -880.55862698432713       -804.81815648455949       -720.81120999801101        729.10620869470324        804.13373405418349        872.94805071801113     
   632.05263157894740       -968.36860178634322       -892.45993712108145       -809.19776659368665        816.78752777818204        891.90417040924262        961.33460731368677     
   695.15789473684208       -1056.2920860192025       -980.24828997178076       -897.58432318936252        904.61541907583808        979.78811619514556        1049.7211639093625     
   758.26315789473688       -1144.3020159245357       -1068.1457423088036       -985.97087978503851        992.55240985981766        1067.7585076535217        1138.1077205050385     
   821.36842105263167       -1232.3792815809127       -1156.1265643975566       -1074.3574363807143        1080.5727703955276        1155.7962348629419        1226.4942771007143     
   884.47368421052636       -1320.5100098214830       -1244.1725124422373       -1162.7439929763902        1168.6582568871647        1243.8874246565558        1314.8808336963898     
   947.57894736842104       -1408.6838880718142       -1332.2702951597519       -1251.1305495720660        1256.7955780516359        1332.0217644599302        1403.2673902920660     
   1010.6842105263158       -1496.8930924095628       -1420.4100024759614       -1339.5171061677424        1344.9748238148029        1420.1914303507222        1491.6539468877415     
   1073.7894736842106       -1585.1315804371343       -1508.5840959946017       -1427.9036627634175        1433.1884557803992        1508.3903799313364        1580.0405034834178     
   1136.8947368421054       -1673.3946120459946       -1596.7867403694318       -1516.2902193590930        1521.4306386021867        1596.6138730932405        1668.4270600790933     
   1200.0000000000000       -1761.6784168365944       -1685.0133485712440       -1604.6767759547688        1609.6967852509551        1684.8581394368837        1756.8136166747688     
