   1.0000000000000000E-003 -0.49958335174717772      -0.49953256918076333      -0.49950715119625838      -0.14420908154410444      -0.14420885980914774     
   12.122202020202019      -0.49958494966824230      -0.49953553796339140      -0.49950483088414316      -0.14420919885759945      -0.14420893977189184     
   24.243404040404041      -0.49958976137513406      -0.49954230380285930      -0.49949992320217995      -0.14420880347427276      -0.14420858898086164     
   36.364606060606057      -0.49959776399086064      -0.49955043683958844      -0.49949466760047301      -0.14421110813790944      -0.14420639845759831     
   48.485808080808077      -0.49960874408696149      -0.49955898030168205      -0.49948987266079675      -0.14420778891854041      -0.14420760361327092     
   60.607010101010097      -0.49962226540814880      -0.49956768502360310      -0.49948574525130651      -0.14420706062267197      -0.14420695279701853     
   72.728212121212124      -0.49963779654637880      -0.49957655631308417      -0.49948228003308848      -0.14420621981637255      -0.14420611567165165     
   84.849414141414144      -0.49965485087041289      -0.49958564359015939      -0.49947939768136679      -0.14420525498763645      -0.14420512425802662     
   96.970616161616164      -0.49967304397123602      -0.49959497139631842      -0.49947700141453338      -0.14420438283187115      -0.14420409977942622     
   109.09181818181818      -0.49969209133517761      -0.49960453601533961      -0.49947500034746911      -0.14420313050173217      -0.14420305395115646     
   121.21302020202020      -0.49971178683458684      -0.49961431760505154      -0.49947331735505285      -0.14420198013072719      -0.14420195143958528     
   133.33422222222222      -0.49973198118819417      -0.49962429037895767      -0.49947189005178849      -0.14420081210158078      -0.14420079669929961     
   145.45542424242424      -0.49975256534194884      -0.49963442826720283      -0.49947066905305826      -0.14419962976625669      -0.14419957354250867     
   157.57662626262626      -0.49977345859201044      -0.49964470748225742      -0.49946961559845482      -0.14419840073266596      -0.14419833691031619     
   169.69782828282828      -0.49979460038367840      -0.49965510732241714      -0.49946869928251109      -0.14419714779021980      -0.14419713295200245     
   181.81903030303030      -0.49981594461579709      -0.49966561021330891      -0.49946789616503184      -0.14419590045637523      -0.14419584045007872     
   193.94023232323232      -0.49983745572297877      -0.49967620140013769      -0.49946718728120115      -0.14419462568405186      -0.14419459316109440     
   206.06143434343434      -0.49985910592651250      -0.49968686853829103      -0.49946655750899810      -0.14419682599178124      -0.14418812820062143     
   218.18263636363636      -0.49988087313185881      -0.49969760137483266      -0.49946599460723012      -0.14419216755908668      -0.14419190309602847     
   230.30383838383838      -0.49990273981742228      -0.49970839125288241      -0.49946548875456076      -0.14419139617253127      -0.14419026020566109     
   242.42504040404040      -0.49992469171146070      -0.49971923092944753      -0.49946503185010543      -0.14419044594904873      -0.14418728696088248     
   254.54624242424242      -0.49994671718946337      -0.49973011431551495      -0.49946461723089902      -0.14418807962555935      -0.14418802359736829     
   266.66744444444441      -0.49996880666989629      -0.49974103622257920      -0.49946423936750595      -0.14418692938446323      -0.14418656988879436     
   278.78864646464643      -0.49999095218516909      -0.49975199225818884      -0.49946389363760607      -0.14418541556070291      -0.14418531751273414     
   290.90984848484845      -0.49976297909339829      -0.49946357612061015      -0.14428548000130875      -0.14399283297546672       0.49998682507531889     
   303.03105050505047      -0.49977399214799123      -0.49946328359691461      -0.14418295374210510      -0.14418246366548765       0.49996458645354808     
   315.15225252525249      -0.49978502997416713      -0.49946301317598168      -0.14418136236696255      -0.14418123436979380       0.49994230881509660     
   327.27345454545451      -0.49979608969582018      -0.49946276247465965      -0.14418000955415050      -0.14417975035082076       0.49991999626328731     
   339.39465656565653      -0.49980716920146817      -0.49946252941758595      -0.14417854393257457      -0.14417854151311163       0.49989765228808725     
   351.51585858585855      -0.49981826664213785      -0.49946231220480836      -0.14417719922674560      -0.14417710637774489       0.49987527990830494     
   363.63706060606057      -0.49982938039828190      -0.49946210927649221      -0.14417589442506251      -0.14417572252785221       0.49985288174183090     
   375.75826262626259      -0.49984050904603866      -0.49946191926301525      -0.14417447090304075      -0.14417428297200263       0.49983046007600446     
   387.87946464646461      -0.49985165131122133      -0.49946174096832363      -0.14417302957833608      -0.14417300328076912       0.49980801690145055     
   400.00066666666663      -0.49986280607847905      -0.49946157333177482      -0.14417166435529699      -0.14417154049267433       0.49978555397484559     
   412.12186868686865      -0.49987397235050662      -0.49946141542277350      -0.14417075539281923      -0.14416922629511514       0.49976307285154392     
   424.24307070707067      -0.49988514923200705      -0.49946126641697297      -0.14416883833969282      -0.14416882040950957       0.49974057489388024     
   436.36427272727269      -0.49989633592786897      -0.49946112556384942      -0.14416743616517791      -0.14416742331000840       0.49971806132983465     
   448.48547474747471      -0.49990753171732716      -0.49946099221943230      -0.14416604537307046      -0.14416600805207522       0.49969553323946037     
   460.60667676767673      -0.49991873595954933      -0.49946086578061133      -0.14416461656900675      -0.14416460020395436       0.49967299159911932     
   472.72787878787875      -0.49992994805799640      -0.49946074572541765      -0.14416321751858011      -0.14416318740538733       0.49965043727603409     
   484.84908080808077      -0.49994116752276069      -0.49946063157541115      -0.14416180401895717      -0.14416178180175038       0.49962787105797973     
   496.97028282828279      -0.49995239382848983      -0.49946052289312204      -0.14416037378683680      -0.14416036877780378       0.49960529364027606     
   509.09148484848481      -0.49996362654316351      -0.49946041929388973      -0.14415909916294714      -0.14415868023110581       0.49958270567426388     
   521.21268686868689      -0.49997486533169067      -0.49946032042312444      -0.14415753580244803      -0.14415751980323707       0.49956010772933096     
   533.33388888888885      -0.49998610976696339      -0.49946022595612494      -0.14415615793637518      -0.14415599585172603       0.49953750033179839     
   545.45509090909081      -0.49999735954512647      -0.49946013560236663      -0.14415497079694961      -0.14415397981711747       0.49951488395395599     
   557.57629292929289      -0.49946004909026087      -0.14415325063632764      -0.14415322627258995       0.49949225903897138       0.49999135782200982     
