      100.0000000000     -105.0547359110
      100.4008016032     -105.0365285627
      100.8016032064     -105.0183197027
      101.2024048096     -105.0001093288
      101.6032064128     -104.9818974413
      102.0040080160     -104.9636840435
      102.4048096192     -104.9454691379
      102.8056112224     -104.9272527176
      103.2064128257     -104.9090347888
      103.6072144289     -104.8908153511
      104.0080160321     -104.8725944078
      104.4088176353     -104.8543719505
      104.8096192385     -104.8361479891
      105.2104208417     -104.8179225226
      105.6112224449     -104.7996955462
      106.0120240481     -104.7814670639
      106.4128256513     -104.7632370913
      106.8136272545     -104.7450055848
      107.2144288577     -104.7267725922
      107.6152304609     -104.7085380892
      108.0160320641     -104.6903020889
      108.4168336673     -104.6720645843
      108.8176352705     -104.6538255757
      109.2184368737     -104.6355850682
      109.6192384770     -104.6173430587
      110.0200400802     -104.5990995484
      110.4208416834     -104.5808545406
      110.8216432866     -104.5626080341
      111.2224448898     -104.5443600260
      111.6232464930     -104.5261105209
      112.0240480962     -104.5078595207
      112.4248496994     -104.4896070231
      112.8256513026     -104.4713530299
      113.2264529058     -104.4530975416
      113.6272545090     -104.4348405586
      114.0280561122     -104.4165820825
      114.4288577154     -104.3983221103
      114.8296593186     -104.3800606458
      115.2304609218     -104.3617976887
      115.6312625251     -104.3435332434
      116.0320641283     -104.3252673047
      116.4328657315     -104.3069998758
      116.8336673347     -104.2887309578
      117.2344689379     -104.2704605512
      117.6352705411     -104.2521886541
      118.0360721443     -104.2339152726
      118.4368737475     -104.2156404008
      118.8376753507     -104.1973640450
      119.2384769539     -104.1790862031
      119.6392785571     -104.1608068764
      120.0400801603     -104.1425260645
      120.4408817635     -104.1242437715
      120.8416833667     -104.1059599930
      121.2424849699     -104.0876747327
      121.6432865731     -104.0693879891
      122.0440881764     -104.0510997682
      122.4448897796     -104.0328100643
      122.8456913828     -104.0145188831
      123.2464929860     -103.9962262200
      123.6472945892     -103.9779320805
      124.0480961924     -103.9596364643
      124.4488977956     -103.9413393696
      124.8496993988     -103.9230408013
      125.2505010020     -103.9047407568
      125.6513026052     -103.8864392336
      126.0521042084     -103.8681362396
      126.4529058116     -103.8498317726
      126.8537074148     -103.8315258331
      127.2545090180     -103.8132184213
      127.6553106212     -103.7949095379
      128.0561122244     -103.7765991844
      128.4569138277     -103.7582873628
      128.8577154309     -103.7399740715
      129.2585170341     -103.7216593117
      129.6593186373     -103.7033430830
      130.0601202405     -103.6850253896
      130.4609218437     -103.6667062278
      130.8617234469     -103.6483856010
      131.2625250501     -103.6300635120
      131.6633266533     -103.6117399614
      132.0641282565     -103.5934149421
      132.4649298597     -103.5750884649
      132.8657314629     -103.5567605238
      133.2665330661     -103.5384311228
      133.6673346693     -103.5201002608
      134.0681362725     -103.5017679417
      134.4689378758     -103.4834341593
      134.8697394790     -103.4650989233
      135.2705410822     -103.4467622311
      135.6713426854     -103.4284240811
      136.0721442886     -103.4100844786
      136.4729458918     -103.3917434178
      136.8737474950     -103.3734009012
      137.2745490982     -103.3550569351
      137.6753507014     -103.3367115156
      138.0761523046     -103.3183646454
      138.4769539078     -103.3000163241
      138.8777555110     -103.2816665515
      139.2785571142     -103.2633153314
      139.6793587174     -103.2449626645
      140.0801603206     -103.2266085480
